date,FGIndex,rsi,adx,standard_deviation,sma50,five_day_percentage,price
2021-09-14,76.0,50.299827,24.986368,6.650605,391.6044,-0.32,403.69
2021-09-15,75.0,48.509707,23.941083,6.741529,392.2462,-0.65,401.95
2021-09-16,73.0,43.464315,23.286069,6.891182,392.8264,-1.69,396.68
2021-09-17,63.0,39.123705,21.698175,7.113305,393.4768,-4.35,391.46
2021-09-20,58.0,30.693949,21.931585,9.255054,393.6042,-6.33,378.13
2021-09-21,56.0,29.517313,22.052357,11.37,393.511,-6.5,375.84
2021-09-22,59.0,39.943483,21.073794,12.102395,393.7008,-2.83,385.47
2021-09-23,61.0,45.684939,19.618553,12.177829,394.05,0.1,391.86
2021-09-24,61.0,44.953414,18.267258,12.235321,394.4,3.36,390.85
2021-09-27,72.0,52.257022,17.886486,11.523677,395.1002,6.38,399.81
2021-09-28,60.0,44.878334,16.692079,11.375864,395.7958,1.05,389.5
2021-09-29,58.0,42.021206,15.874233,11.32891,396.1984,-1.78,384.89
2021-09-30,55.0,38.130944,15.883227,11.5433,396.289,-3.28,378.03
2021-10-01,56.0,39.853019,15.964237,11.273858,396.4348,-4.95,380.0
2021-10-04,54.0,36.595553,15.490553,11.428782,396.4368,-3.94,374.15
2021-10-05,59.0,46.059293,14.875075,10.774137,396.635,0.24,385.81
2021-10-06,60.0,47.675087,14.125661,10.338457,396.8992,2.65,388.05
2021-10-07,61.0,49.542601,13.813209,9.835064,397.227,2.79,390.62
2021-10-08,62.0,51.142821,13.311333,9.366326,397.5322,4.99,392.81
2021-10-11,59.0,45.742598,12.42596,8.217862,397.7394,-0.15,385.24
2021-10-12,60.0,46.774003,11.975513,7.416981,397.9062,-0.39,386.53
2021-10-13,60.0,46.611268,11.845155,6.621883,398.0252,-1.1,386.31
2021-10-14,62.0,50.715708,11.003251,6.305001,398.292,-0.41,391.2
2021-10-15,74.0,60.628081,11.682288,7.57561,398.7274,5.41,406.07
2021-10-18,76.0,64.561523,13.011785,9.257673,399.0434,7.03,413.69
2021-10-19,75.0,63.196314,14.246318,10.057857,399.289,6.69,412.16
2021-10-20,73.0,59.419908,14.886872,10.649765,399.2874,4.27,407.89
2021-10-21,72.0,59.15246,15.254495,11.194044,399.1614,0.37,407.59
2021-10-22,74.0,63.158552,15.854889,12.143237,399.1478,0.15,414.32
2021-10-25,74.0,63.405509,16.79143,12.928212,399.2272,0.63,414.75
2021-10-26,75.0,65.08201,17.690334,13.808391,399.4124,2.38,417.61
2021-10-27,72.0,58.411453,17.983099,13.940214,399.5328,0.83,410.99
2021-10-28,74.0,60.907871,18.007199,13.715965,399.8532,0.12,414.82
2021-10-29,73.0,59.433268,18.151858,13.322595,400.2488,-0.34,413.35
2021-11-01,75.0,61.708457,18.6101,12.269013,400.6654,-0.22,416.7
2021-11-02,77.0,66.081018,19.793997,12.431259,401.1134,3.13,423.85
2021-11-03,75.0,59.946351,20.848233,12.127548,401.3002,0.74,417.9
2021-11-04,72.0,51.448506,20.169663,11.58962,401.1992,-1.28,408.07
2021-11-05,71.0,50.669473,19.539562,11.118036,401.0926,-2.31,407.08
2021-11-08,68.0,51.672476,18.954469,9.84021,400.8656,-3.66,408.34
